价格,种族,Lv,Name,种族,Lv,Name,Result
6756.0,节制,11,木叶天狗,死神,9,恶灵,犬神
6960.0,节制,15,真神,死神,3,曼陀罗,犬神
7557.0,正义,14,大天使,教皇,9,比利士,犬神
7848.0,恶魔,5,男梦魔,教皇,17,欧若博司,犬神
7860.0,节制,15,真神,死神,9,恶灵,犬神
8148.0,节制,7,玄武,死神,17,斗牛士,犬神
8181.0,太阳,16,朱雀,正义,9,天使,犬神
8520.0,正义,9,天使,教皇,17,欧若博司,犬神
8589.0,女皇,20,母夜叉,愚者,1,亚森,犬神
9273.0,节制,7,玄武,死神,20,奴延,犬神
9585.0,节制,22,持国天,死神,3,曼陀罗,犬神
10056.0,倒悬者,9,花魄,倒悬者,21,欧特鲁斯,犬神
11325.0,女皇,26,拉弥亚,愚者,1,亚森,犬神
12381.0,倒悬者,9,花魄,倒悬者,26,建御名方,犬神
16125.0,倒悬者,21,欧特鲁斯,倒悬者,26,建御名方,犬神
7200.0,女教皇,11,飞天,魔术师,11,杰克霜精,真神
7272.0,死神,9,恶灵,恋人,13,天钿女命,真神
7449.0,月,12,阴魔罗鬼,星星,11,木灵,真神
7485.0,战车,10,软泥怪,恋人,13,天钿女命,真神
7698.0,顾问官,12,奇魂,月,12,阴魔罗鬼,真神
7716.0,隐者,13,一本踏鞴,女教皇,11,飞天,真神
7860.0,倒悬者,9,花魄,力量,15,狮爷,真神
7986.0,皇帝,16,埃力格,愚者,8,背负怪,真神
7989.0,女教皇,6,希路奇,魔术师,17,猫妖,真神
7989.0,隐者,17,山灵,女教皇,6,希路奇,真神
7989.0,死神,17,斗牛士,恋人,6,幸魂,真神
8205.0,恶魔,5,男梦魔,战车,18,式王子,真神
8346.0,战车,18,式王子,恋人,6,幸魂,真神
8352.0,死神,3,曼陀罗,恋人,19,拉南希,真神
8580.0,战车,3,阿珈席翁,恋人,19,拉南希,真神
8580.0,恶魔,19,佛劳洛斯,战车,3,阿珈席翁,真神
8625.0,月,16,辉夜,星星,11,木灵,真神
8658.0,死神,20,奴延,恋人,2,皮克希,真神
8874.0,顾问官,12,奇魂,月,16,辉夜,真神
8964.0,女教皇,11,飞天,魔术师,17,猫妖,真神
8964.0,隐者,17,山灵,女教皇,11,飞天,真神
8973.0,恶魔,5,男梦魔,愚者,20,伊邪那岐,真神
9057.0,恶魔,19,佛劳洛斯,愚者,8,背负怪,真神
9105.0,倒悬者,14,犬神,力量,15,狮爷,真神
9114.0,死神,20,奴延,恋人,6,幸魂,真神
9252.0,死神,9,恶灵,恋人,19,拉南希,真神
9321.0,月,18,黑软泥怪,星星,11,木灵,真神
9465.0,战车,10,软泥怪,恋人,19,拉南希,真神
9465.0,恶魔,19,佛劳洛斯,战车,10,软泥怪,真神
9525.0,倒悬者,21,欧特鲁斯,力量,6,凯尔皮,真神
9645.0,倒悬者,9,花魄,力量,20,鬼,真神
10113.0,顾问官,22,和魂,月,7,女梦魔,真神
10260.0,恶魔,5,男梦魔,愚者,23,伊邪那岐·贼神,真神
10401.0,女教皇,6,希路奇,魔术师,23,睡魔,真神
10824.0,皇帝,25,瑟坦特,愚者,1,亚森,真神
10893.0,战车,25,金鬼,恋人,2,皮克希,真神
10929.0,节制,11,木叶天狗,节制,22,持国天,真神
11394.0,女教皇,26,伊西丝,魔术师,2,杰克灯笼,真神
11844.0,恶魔,27,安德拉斯,愚者,1,亚森,真神
16020.0,节制,7,玄武,节制,33,密特拉,真神
20565.0,节制,22,持国天,节制,33,密特拉,真神
5409.0,节制,7,玄武,恋人,6,幸魂,狮爷
5412.0,死神,3,曼陀罗,隐者,9,克鲁波克鲁,狮爷
5517.0,死神,9,恶灵,隐者,4,双角兽,狮爷
5769.0,节制,11,木叶天狗,恋人,2,皮克希,狮爷
5781.0,恋人,6,幸魂,教皇,9,比利士,狮爷
5940.0,节制,7,玄武,隐者,9,克鲁波克鲁,狮爷
5961.0,节制,11,木叶天狗,隐者,4,双角兽,狮爷
5961.0,星星,11,木灵,隐者,4,双角兽,狮爷
6084.0,节制,11,木叶天狗,战车,3,阿珈席翁,狮爷
6084.0,星星,11,木灵,恶魔,5,男梦魔,狮爷
6117.0,死神,9,恶灵,愚者,8,背负怪,狮爷
6153.0,节制,7,玄武,战车,10,软泥怪,狮爷
6225.0,节制,11,木叶天狗,恋人,6,幸魂,狮爷
6312.0,死神,9,恶灵,隐者,9,克鲁波克鲁,狮爷
6372.0,死神,3,曼陀罗,隐者,13,一本踏鞴,狮爷
6756.0,节制,11,木叶天狗,隐者,9,克鲁波克鲁,狮爷
6756.0,星星,11,木灵,隐者,9,克鲁波克鲁,狮爷
6873.0,节制,15,真神,恋人,2,皮克希,狮爷
6900.0,节制,7,玄武,恋人,13,天钿女命,狮爷
6900.0,节制,7,玄武,隐者,13,一本踏鞴,狮爷
6969.0,节制,11,木叶天狗,战车,10,软泥怪,狮爷
7065.0,节制,15,真神,隐者,4,双角兽,狮爷
7188.0,节制,15,真神,战车,3,阿珈席翁,狮爷
7272.0,恋人,13,天钿女命,教皇,9,比利士,狮爷
7272.0,死神,9,恶灵,隐者,13,一本踏鞴,狮爷
7281.0,死神,3,曼陀罗,愚者,16,高等皮克希,狮爷
7329.0,节制,15,真神,恋人,6,幸魂,狮爷
7464.0,死神,17,斗牛士,愚者,1,亚森,狮爷
7533.0,恋人,2,皮克希,教皇,17,欧若博司,狮爷
7620.0,死神,3,曼陀罗,隐者,17,山灵,狮爷
7716.0,节制,11,木叶天狗,恋人,13,天钿女命,狮爷
7716.0,节制,11,木叶天狗,隐者,13,一本踏鞴,狮爷
7716.0,星星,11,木灵,隐者,13,一本踏鞴,狮爷
7725.0,死神,17,斗牛士,隐者,4,双角兽,狮爷
7860.0,节制,15,真神,隐者,9,克鲁波克鲁,狮爷
7989.0,恋人,6,幸魂,教皇,17,欧若博司,狮爷
8073.0,节制,15,真神,战车,10,软泥怪,狮爷
8148.0,节制,7,玄武,隐者,17,山灵,狮爷
8181.0,死神,9,恶灵,愚者,16,高等皮克希,狮爷
8325.0,死神,17,斗牛士,愚者,8,背负怪,狮爷
8505.0,节制,7,玄武,战车,18,式王子,狮爷
8520.0,死神,9,恶灵,隐者,17,山灵,狮爷
8520.0,死神,17,斗牛士,隐者,9,克鲁波克鲁,狮爷
8589.0,死神,20,奴延,愚者,1,亚森,狮爷
8745.0,死神,3,曼陀罗,愚者,20,伊邪那岐,狮爷
8820.0,节制,15,真神,恋人,13,天钿女命,狮爷
8820.0,节制,15,真神,隐者,13,一本踏鞴,狮爷
8850.0,隐者,4,双角兽,女皇,20,母夜叉,狮爷
8850.0,死神,20,奴延,隐者,4,双角兽,狮爷
8880.0,节制,7,玄武,恋人,19,拉南希,狮爷
8964.0,节制,11,木叶天狗,隐者,17,山灵,狮爷
8964.0,星星,11,木灵,隐者,17,山灵,狮爷
9069.0,信念,21,凤凰,魔术师,2,杰克灯笼,狮爷
9252.0,恋人,19,拉南希,教皇,9,比利士,狮爷
9321.0,节制,11,木叶天狗,战车,18,式王子,狮爷
9384.0,信念,21,凤凰,魔术师,5,猫妖精,狮爷
9450.0,死神,20,奴延,愚者,8,背负怪,狮爷
9498.0,节制,22,持国天,恋人,2,皮克希,狮爷
9645.0,隐者,9,克鲁波克鲁,女皇,20,母夜叉,狮爷
9645.0,死神,9,恶灵,愚者,20,伊邪那岐,狮爷
9645.0,死神,20,奴延,隐者,9,克鲁波克鲁,狮爷
9690.0,节制,22,持国天,隐者,4,双角兽,狮爷
9813.0,节制,22,持国天,战车,3,阿珈席翁,狮爷
9954.0,节制,22,持国天,恋人,6,幸魂,狮爷
10032.0,死神,3,曼陀罗,愚者,23,伊邪那岐·贼神,狮爷
10137.0,星星,23,风鬼,隐者,4,双角兽,狮爷
10260.0,星星,23,风鬼,恶魔,5,男梦魔,狮爷
10497.0,死神,3,曼陀罗,隐者,24,那伽,狮爷
10866.0,力量,6,凯尔皮,力量,24,罗刹,狮爷
10893.0,恋人,2,皮克希,教皇,25,安祖,狮爷
11481.0,死神,3,曼陀罗,愚者,26,俄耳普斯,狮爷
11913.0,命运之轮,27,可罗索,恋人,2,皮克希,狮爷
11913.0,信念,27,塔姆林,魔术师,2,杰克灯笼,狮爷
12381.0,死神,28,毕舍遮,愚者,1,亚森,狮爷
14625.0,力量,6,凯尔皮,力量,31,增长天,狮爷
14730.0,力量,20,鬼,力量,24,罗刹,狮爷
7770.0,正义,14,大天使,战车,10,软泥怪,辉夜
8304.0,星星,11,木灵,力量,15,狮爷,辉夜
8394.0,战车,10,软泥怪,愚者,16,高等皮克希,辉夜
8520.0,死神,17,斗牛士,倒悬者,9,花魄,辉夜
8580.0,恶魔,5,男梦魔,恋人,19,拉南希,辉夜
8625.0,女教皇,11,飞天,愚者,16,高等皮克希,辉夜
8682.0,战车,18,式王子,愚者,8,背负怪,辉夜
8721.0,恶魔,19,佛劳洛斯,女教皇,6,希路奇,辉夜
8721.0,恶魔,19,佛劳洛斯,恋人,6,幸魂,辉夜
8877.0,正义,9,天使,战车,18,式王子,辉夜
9114.0,女教皇,6,希路奇,愚者,20,伊邪那岐,辉夜
9156.0,死神,3,曼陀罗,倒悬者,21,欧特鲁斯,辉夜
9213.0,顾问官,12,奇魂,魔术师,17,猫妖,辉夜
9321.0,星星,11,木灵,战车,18,式王子,辉夜
9498.0,顾问官,22,和魂,魔术师,2,杰克灯笼,辉夜
9645.0,死神,20,奴延,倒悬者,9,花魄,辉夜
9696.0,恶魔,19,佛劳洛斯,女教皇,11,飞天,辉夜
9729.0,太阳,16,朱雀,力量,15,狮爷,辉夜
9765.0,死神,17,斗牛士,倒悬者,14,犬神,辉夜
9813.0,顾问官,22,和魂,魔术师,5,猫妖精,辉夜
9858.0,战车,10,软泥怪,愚者,20,伊邪那岐,辉夜
10056.0,死神,9,恶灵,倒悬者,21,欧特鲁斯,辉夜
10089.0,女教皇,11,飞天,愚者,20,伊邪那岐,辉夜
10089.0,星星,11,木灵,力量,20,鬼,辉夜
10260.0,战车,3,阿珈席翁,愚者,23,伊邪那岐·贼神,辉夜
10260.0,星星,23,风鬼,战车,3,阿珈席翁,辉夜
10401.0,女教皇,6,希路奇,愚者,23,伊邪那岐·贼神,辉夜
10401.0,星星,23,风鬼,力量,6,凯尔皮,辉夜
10824.0,战车,25,金鬼,愚者,1,亚森,辉夜
11325.0,女教皇,26,伊西丝,愚者,1,亚森,辉夜
11481.0,死神,3,曼陀罗,倒悬者,26,建御名方,辉夜
11508.0,月,7,女梦魔,月,25,辉夜·贼神,辉夜
11709.0,战车,3,阿珈席翁,愚者,26,俄耳普斯,辉夜
11709.0,恶魔,5,男梦魔,女教皇,26,伊西丝,辉夜
11913.0,恶魔,27,安德拉斯,恋人,2,皮克希,辉夜
13509.0,战车,30,荒魂,愚者,1,亚森,辉夜
13962.0,月,18,黑软泥怪,月,24,水鬼,辉夜
14445.0,月,18,黑软泥怪,月,25,辉夜·贼神,辉夜
5325.0,正义,9,天使,魔术师,2,杰克灯笼,埃力格
5640.0,正义,9,天使,魔术师,5,猫妖精,埃力格
5940.0,节制,7,玄武,正义,9,天使,埃力格
6570.0,正义,14,大天使,魔术师,2,杰克灯笼,埃力格
6756.0,正义,9,天使,魔术师,11,杰克霜精,埃力格
6756.0,节制,11,木叶天狗,正义,9,天使,埃力格
6885.0,正义,14,大天使,魔术师,5,猫妖精,埃力格
7005.0,顾问官,12,奇魂,正义,9,天使,埃力格
7185.0,节制,7,玄武,正义,14,大天使,埃力格
7860.0,节制,15,真神,正义,9,天使,埃力格
8001.0,正义,14,大天使,魔术师,11,杰克霜精,埃力格
8001.0,节制,11,木叶天狗,正义,14,大天使,埃力格
8250.0,顾问官,12,奇魂,正义,14,大天使,埃力格
8520.0,正义,9,天使,魔术师,17,猫妖,埃力格
9105.0,节制,15,真神,正义,14,大天使,埃力格
9114.0,女皇,20,母夜叉,女教皇,6,希路奇,埃力格
9765.0,正义,14,大天使,魔术师,17,猫妖,埃力格
10089.0,女皇,20,母夜叉,女教皇,11,飞天,埃力格
10485.0,节制,22,持国天,正义,9,天使,埃力格
10485.0,顾问官,22,和魂,正义,9,天使,埃力格
13005.0,正义,29,权天使,魔术师,2,杰克灯笼,埃力格
23949.0,皇帝,25,瑟坦特,皇帝,36,图特,埃力格
6084.0,恶魔,5,男梦魔,节制,11,木叶天狗,高等皮克希
6225.0,力量,6,凯尔皮,魔术师,11,杰克霜精,高等皮克希
6312.0,死神,9,恶灵,正义,9,天使,高等皮克希
6525.0,倒悬者,9,花魄,战车,10,软泥怪,高等皮克希
6633.0,顾问官,12,奇魂,节制,7,玄武,高等皮克希
6657.0,死神,3,曼陀罗,正义,14,大天使,高等皮克希
6873.0,力量,15,狮爷,魔术师,2,杰克灯笼,高等皮克希
6885.0,倒悬者,14,犬神,战车,3,阿珈席翁,高等皮克希
6885.0,恶魔,5,男梦魔,正义,14,大天使,高等皮克希
7188.0,力量,15,狮爷,魔术师,5,猫妖精,高等皮克希
7188.0,恶魔,5,男梦魔,节制,15,真神,高等皮克希
7194.0,恋人,2,皮克希,皇帝,16,埃力格,高等皮克希
7449.0,顾问官,12,奇魂,节制,11,木叶天狗,高等皮克希
7557.0,死神,9,恶灵,正义,14,大天使,高等皮克希
7650.0,恋人,6,幸魂,皇帝,16,埃力格,高等皮克希
7770.0,倒悬者,14,犬神,战车,10,软泥怪,高等皮克希
7860.0,力量,15,狮爷,教皇,9,比利士,高等皮克希
7989.0,力量,6,凯尔皮,魔术师,17,猫妖,高等皮克希
7989.0,力量,6,凯尔皮,教皇,17,欧若博司,高等皮克希
8304.0,力量,15,狮爷,魔术师,11,杰克霜精,高等皮克希
8520.0,死神,17,斗牛士,正义,9,天使,高等皮克希
8553.0,顾问官,12,奇魂,节制,15,真神,高等皮克希
8658.0,力量,20,鬼,魔术师,2,杰克灯笼,高等皮克希
8745.0,死神,3,曼陀罗,女皇,20,母夜叉,高等皮克希
8877.0,倒悬者,9,花魄,战车,18,式王子,高等皮克希
8880.0,恶魔,19,佛劳洛斯,节制,7,玄武,高等皮克希
8973.0,力量,20,鬼,魔术师,5,猫妖精,高等皮克希
9141.0,恋人,13,天钿女命,皇帝,16,埃力格,高等皮克希
9156.0,信念,21,凤凰,死神,3,曼陀罗,高等皮克希
9252.0,恶魔,19,佛劳洛斯,正义,9,天使,高等皮克希
9384.0,倒悬者,21,欧特鲁斯,战车,3,阿珈席翁,高等皮克希
9645.0,教皇,9,比利士,女皇,20,母夜叉,高等皮克希
9645.0,力量,20,鬼,教皇,9,比利士,高等皮克希
9645.0,死神,9,恶灵,女皇,20,母夜叉,高等皮克希
9645.0,死神,20,奴延,正义,9,天使,高等皮克希
9696.0,恶魔,19,佛劳洛斯,节制,11,木叶天狗,高等皮克希
9765.0,死神,17,斗牛士,正义,14,大天使,高等皮克希
9813.0,恶魔,5,男梦魔,节制,22,持国天,高等皮克希
10056.0,信念,21,凤凰,死神,9,恶灵,高等皮克希
10089.0,力量,20,鬼,魔术师,11,杰克霜精,高等皮克希
10113.0,顾问官,22,和魂,节制,7,玄武,高等皮克希
10269.0,倒悬者,21,欧特鲁斯,战车,10,软泥怪,高等皮克希
10401.0,力量,6,凯尔皮,魔术师,23,睡魔,高等皮克希
10410.0,力量,24,罗刹,魔术师,2,杰克灯笼,高等皮克希
10725.0,力量,24,罗刹,魔术师,5,猫妖精,高等皮克希
10893.0,恋人,2,皮克希,皇帝,25,瑟坦特,高等皮克希
11349.0,恋人,6,幸魂,皇帝,25,瑟坦特,高等皮克希
11349.0,力量,6,凯尔皮,教皇,25,安祖,高等皮克希
11481.0,死神,3,曼陀罗,女皇,26,拉弥亚,高等皮克希
11709.0,倒悬者,26,建御名方,战车,3,阿珈席翁,高等皮克希
12000.0,信念,27,塔姆林,死神,3,曼陀罗,高等皮克希
12186.0,愚者,8,背负怪,愚者,26,俄耳普斯,高等皮克希
13797.0,愚者,8,背负怪,愚者,29,俄耳普斯·贼神,高等皮克希
14265.0,愚者,20,伊邪那岐,愚者,23,伊邪那岐·贼神,高等皮克希
18741.0,愚者,1,亚森,愚者,38,恶灵军团,高等皮克希
6312.0,倒悬者,9,花魄,教皇,9,比利士,朱雀
6333.0,顾问官,12,奇魂,战车,3,阿珈席翁,朱雀
6384.0,星星,11,木灵,节制,7,玄武,朱雀
7200.0,星星,11,木灵,节制,11,木叶天狗,朱雀
7218.0,顾问官,12,奇魂,战车,10,软泥怪,朱雀
7449.0,顾问官,12,奇魂,星星,11,木灵,朱雀
7557.0,倒悬者,14,犬神,教皇,9,比利士,朱雀
8304.0,星星,11,木灵,节制,15,真神,朱雀
8520.0,倒悬者,9,花魄,教皇,17,欧若博司,朱雀
8973.0,恶魔,5,男梦魔,女皇,20,母夜叉,朱雀
9570.0,顾问官,12,奇魂,战车,18,式王子,朱雀
9684.0,信念,21,凤凰,月,7,女梦魔,朱雀
9765.0,倒悬者,14,犬神,教皇,17,欧若博司,朱雀
9813.0,顾问官,22,和魂,战车,3,阿珈席翁,朱雀
10056.0,倒悬者,21,欧特鲁斯,教皇,9,比利士,朱雀
10560.0,星星,23,风鬼,节制,7,玄武,朱雀
11709.0,恶魔,5,男梦魔,女皇,26,拉弥亚,朱雀
31257.0,太阳,34,闪电鸟,太阳,39,米特拉斯,朱雀
34377.0,太阳,34,闪电鸟,太阳,43,虹蛇,朱雀
6561.0,魔术师,11,杰克霜精,愚者,8,背负怪,斗牛士
6741.0,力量,6,凯尔皮,恋人,13,天钿女命,斗牛士
6756.0,教皇,9,比利士,魔术师,11,杰克霜精,斗牛士
6756.0,正义,9,天使,女教皇,11,飞天,斗牛士
6756.0,倒悬者,9,花魄,女教皇,11,飞天,斗牛士
6756.0,节制,11,木叶天狗,教皇,9,比利士,斗牛士
6756.0,节制,11,木叶天狗,倒悬者,9,花魄,斗牛士
7026.0,正义,14,大天使,女教皇,6,希路奇,斗牛士
7026.0,倒悬者,14,犬神,女教皇,6,希路奇,斗牛士
7185.0,节制,7,玄武,倒悬者,14,犬神,斗牛士
7188.0,恶魔,5,男梦魔,力量,15,狮爷,斗牛士
7194.0,魔术师,2,杰克灯笼,愚者,16,高等皮克希,斗牛士
7329.0,力量,15,狮爷,恋人,6,幸魂,斗牛士
7464.0,魔术师,17,猫妖,愚者,1,亚森,斗牛士
7509.0,魔术师,5,猫妖精,愚者,16,高等皮克希,斗牛士
7533.0,教皇,17,欧若博司,魔术师,2,杰克灯笼,斗牛士
7650.0,力量,6,凯尔皮,愚者,16,高等皮克希,斗牛士
7665.0,力量,15,狮爷,愚者,8,背负怪,斗牛士
7848.0,教皇,17,欧若博司,魔术师,5,猫妖精,斗牛士
7860.0,节制,15,真神,教皇,9,比利士,斗牛士
7860.0,节制,15,真神,倒悬者,9,花魄,斗牛士
8001.0,正义,14,大天使,女教皇,11,飞天,斗牛士
8001.0,倒悬者,14,犬神,女教皇,11,飞天,斗牛士
8001.0,节制,11,木叶天狗,倒悬者,14,犬神,斗牛士
8148.0,节制,7,玄武,教皇,17,欧若博司,斗牛士
8325.0,魔术师,17,猫妖,愚者,8,背负怪,斗牛士
8520.0,教皇,9,比利士,魔术师,17,猫妖,斗牛士
8589.0,力量,20,鬼,愚者,1,亚森,斗牛士
8625.0,魔术师,11,杰克霜精,愚者,16,高等皮克希,斗牛士
8658.0,魔术师,2,杰克灯笼,愚者,20,伊邪那岐,斗牛士
8658.0,力量,20,鬼,恋人,2,皮克希,斗牛士
8721.0,力量,6,凯尔皮,恋人,19,拉南希,斗牛士
8721.0,恶魔,19,佛劳洛斯,力量,6,凯尔皮,斗牛士
8820.0,力量,15,狮爷,恋人,13,天钿女命,斗牛士
8964.0,教皇,17,欧若博司,魔术师,11,杰克霜精,斗牛士
8964.0,节制,11,木叶天狗,教皇,17,欧若博司,斗牛士
8973.0,魔术师,5,猫妖精,愚者,20,伊邪那岐,斗牛士
8973.0,恶魔,5,男梦魔,力量,20,鬼,斗牛士
9105.0,节制,15,真神,倒悬者,14,犬神,斗牛士
9114.0,力量,6,凯尔皮,愚者,20,伊邪那岐,斗牛士
9114.0,力量,20,鬼,恋人,6,幸魂,斗牛士
9450.0,力量,20,鬼,愚者,8,背负怪,斗牛士
9525.0,倒悬者,21,欧特鲁斯,女教皇,6,希路奇,斗牛士
9684.0,节制,7,玄武,倒悬者,21,欧特鲁斯,斗牛士
9729.0,力量,15,狮爷,愚者,16,高等皮克希,斗牛士
9876.0,魔术师,23,睡魔,愚者,1,亚森,斗牛士
9945.0,魔术师,2,杰克灯笼,愚者,23,伊邪那岐·贼神,斗牛士
10068.0,节制,15,真神,教皇,17,欧若博司,斗牛士
10089.0,魔术师,11,杰克霜精,愚者,20,伊邪那岐,斗牛士
10260.0,魔术师,5,猫妖精,愚者,23,伊邪那岐·贼神,斗牛士
10341.0,力量,24,罗刹,愚者,1,亚森,斗牛士
10389.0,魔术师,17,猫妖,愚者,16,高等皮克希,斗牛士
10401.0,力量,6,凯尔皮,愚者,23,伊邪那岐·贼神,斗牛士
10410.0,力量,24,罗刹,恋人,2,皮克希,斗牛士
10485.0,节制,22,持国天,教皇,9,比利士,斗牛士
10485.0,节制,22,持国天,倒悬者,9,花魄,斗牛士
10500.0,倒悬者,21,欧特鲁斯,女教皇,11,飞天,斗牛士
10500.0,节制,11,木叶天狗,倒悬者,21,欧特鲁斯,斗牛士
10605.0,力量,20,鬼,恋人,13,天钿女命,斗牛士
10725.0,恶魔,5,男梦魔,力量,24,罗刹,斗牛士
10737.0,魔术师,23,睡魔,愚者,8,背负怪,斗牛士
10866.0,力量,24,罗刹,恋人,6,幸魂,斗牛士
10893.0,教皇,25,安祖,魔术师,2,杰克灯笼,斗牛士
10932.0,教皇,9,比利士,魔术师,23,睡魔,斗牛士
11202.0,力量,24,罗刹,愚者,8,背负怪,斗牛士
11208.0,教皇,25,安祖,魔术师,5,猫妖精,斗牛士
11394.0,魔术师,2,杰克灯笼,愚者,26,俄耳普斯,斗牛士
11508.0,节制,7,玄武,教皇,25,安祖,斗牛士
11709.0,魔术师,5,猫妖精,愚者,26,俄耳普斯,斗牛士
11850.0,力量,6,凯尔皮,愚者,26,俄耳普斯,斗牛士
11850.0,倒悬者,26,建御名方,女教皇,6,希路奇,斗牛士
12009.0,节制,7,玄武,倒悬者,26,建御名方,斗牛士
12369.0,恶魔,27,安德拉斯,力量,6,凯尔皮,斗牛士
12381.0,魔术师,28,克伦佐,愚者,1,亚森,斗牛士
13005.0,魔术师,2,杰克灯笼,愚者,29,俄耳普斯·贼神,斗牛士
13437.0,死神,9,恶灵,死神,28,毕舍遮,斗牛士
14100.0,力量,31,增长天,愚者,1,亚森,斗牛士
14169.0,力量,31,增长天,恋人,2,皮克希,斗牛士
16770.0,死神,20,奴延,死神,28,毕舍遮,斗牛士
272.0,隐者,13,一本踏鞴,正义,9,天使,猫妖
7488.0,月,7,女梦魔,力量,15,狮爷,猫妖
7557.0,隐者,9,克鲁波克鲁,正义,14,大天使,猫妖
7650.0,月,16,辉夜,恋人,6,幸魂,猫妖
7650.0,月,16,辉夜,力量,6,凯尔皮,猫妖
7809.0,太阳,16,朱雀,节制,7,玄武,猫妖
7965.0,月,12,阴魔罗鬼,恋人,13,天钿女命,猫妖
7989.0,教皇,17,欧若博司,女教皇,6,希路奇,猫妖
7989.0,死神,17,斗牛士,女教皇,6,希路奇,猫妖
8346.0,月,18,黑软泥怪,恋人,6,幸魂,猫妖
8346.0,月,18,黑软泥怪,力量,6,凯尔皮,猫妖
8517.0,隐者,13,一本踏鞴,正义,14,大天使,猫妖
8520.0,隐者,17,山灵,正义,9,天使,猫妖
8553.0,月,12,阴魔罗鬼,力量,15,狮爷,猫妖
8625.0,星星,11,木灵,愚者,16,高等皮克希,猫妖
8625.0,太阳,16,朱雀,节制,11,木叶天狗,猫妖
8880.0,月,7,女梦魔,恋人,19,拉南希,猫妖
8964.0,教皇,17,欧若博司,女教皇,11,飞天,猫妖
8964.0,死神,17,斗牛士,女教皇,11,飞天,猫妖
9114.0,死神,20,奴延,女教皇,6,希路奇,猫妖
9141.0,月,16,辉夜,恋人,13,天钿女命,猫妖
9213.0,顾问官,12,奇魂,死神,17,斗牛士,猫妖
9273.0,月,7,女梦魔,力量,20,鬼,猫妖
9585.0,顾问官,22,和魂,死神,3,曼陀罗,猫妖
9729.0,月,16,辉夜,力量,15,狮爷,猫妖
9729.0,太阳,16,朱雀,节制,15,真神,猫妖
9765.0,隐者,17,山灵,正义,14,大天使,猫妖
9837.0,月,18,黑软泥怪,恋人,13,天钿女命,猫妖
9876.0,星星,23,风鬼,愚者,1,亚森,猫妖
9945.0,月,12,阴魔罗鬼,恋人,19,拉南希,猫妖
10089.0,死神,20,奴延,女教皇,11,飞天,猫妖
10089.0,星星,11,木灵,愚者,20,伊邪那岐,猫妖
10338.0,月,12,阴魔罗鬼,力量,20,鬼,猫妖
10338.0,顾问官,12,奇魂,死神,20,奴延,猫妖
10410.0,月,24,水鬼,恋人,2,皮克希,猫妖
10425.0,月,18,黑软泥怪,力量,15,狮爷,猫妖
10485.0,顾问官,22,和魂,死神,9,恶灵,猫妖
10737.0,星星,23,风鬼,愚者,8,背负怪,猫妖
10866.0,月,24,水鬼,恋人,6,幸魂,猫妖
10866.0,月,24,水鬼,力量,6,凯尔皮,猫妖
10893.0,月,25,辉夜·贼神,恋人,2,皮克希,猫妖
11025.0,月,7,女梦魔,力量,24,罗刹,猫妖
11349.0,教皇,25,安祖,女教皇,6,希路奇,猫妖
11349.0,月,25,辉夜·贼神,恋人,6,幸魂,猫妖
